ccode,leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,yrdied,numentry,numexit,yrbegin,yrend,country,region,end_gdppc,begin_gdppc,begin_pop,begin_GDP,age,Region_GDP,Region_begin_gdppc,World_GDP,World_begin_gdppc,Region_end_gdppc,World_end_gdppc,tenure,growth_rate,growth_rate_region,growth_rate_world,fties_range
140,de Campos Salles,Regular,Regular,Regular,0,OK,1,1841,1913,0,1.0,1898,1902,Brazil,Latin America,921.0,923.0,17154.0,15833142.0,57,64064436.0,1595.6670402749758,2145898307.1412191,1899.1494196444892,1528.8553052683408,1998.1734201395602,3.997262149212868,-0.0005417118093174467,-0.010467681120229444,0.013035309316737131,1.0
140,Rodriguez Alves,Regular,Regular,Regular,0,OK,1,1848,1919,0,1.0,1902,1906,Brazil,Latin America,993.0,921.0,18782.0,17298222.0,54,99363364.0,1528.8553052683408,2427437019.6413016,1998.1734201395602,1780.6688588007737,2215.2914850598504,4.0,0.01563517915309447,0.03294145007244298,0.021731653792604843,1.0
140,Moreira Penna,Regular,Natural Death,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1847,1909,0,2.0,1906,1909,Brazil,Latin America,999.0,993.0,20427.0,20284011.0,59,124281783.0,1780.6688588007737,2786976251.5688505,2215.2914850598504,1891.581343253187,2275.420707583311,2.5790554414784395,0.002014098690835834,0.02076232645282694,0.009047601324547738,1.0
140,Pecanha,Regular,Regular,Regular,0,OK,1,1867,1924,0,1.0,1909,1910,Brazil,Latin America,990.0,999.0,21754.0,21732246.0,42,139328207.0,1891.581343253187,2939559126.60919,2275.420707583311,1938.8297170189455,2276.237063556925,1.4209445585215605,-0.004504504504504514,0.012489120262864195,0.00017938572214215576,1.0
140,H. R. da Fonseca,Regular,Regular,Regular,0,OK,1,1885,1923,0,1.0,1910,1914,Brazil,Latin America,1004.0,990.0,22216.0,21993840.0,25,145113649.0,1938.8297170189455,3166254860.355937,2276.237063556925,1843.9225222518496,2266.575600587841,4.0,0.0028282828282828465,-0.009790152681693032,-0.0008488977816736298,1.0
140,Braz Pereira Gomez,Regular,Regular,Regular,0,OK,1,1868,1966,0,1.0,1914,1918,Brazil,Latin America,1041.0,1004.0,24161.0,24257644.0,46,147294375.0,1843.9225222518496,3092014836.2343206,2266.575600587841,1958.8348516811823,2310.0166043593285,4.0,0.007370517928286846,0.012463899978725611,0.003833183747343005,1.0
140,da Costa Ribeiro,Regular,Regular,Regular,0,OK,1,1868,1920,0,1.0,1918,1919,Brazil,Latin America,1154.0,1041.0,26277.0,27354357.0,50,166209096.0,1958.8348516811823,3237619941.9560475,2310.0166043593285,2004.4763784097504,2300.021488339182,0.6981519507186859,0.10854947166186357,0.023300344431484765,-0.004326858950400858,1.0
140,de Silva Pessoa,Regular,Regular,Regular,0,OK,1,1865,1942,0,1.0,1919,1922,Brazil,Latin America,1301.0,1154.0,26835.0,30967590.0,54,172685640.0,2004.4763784097504,3233683011.2296357,2300.021488339182,2249.862894858833,2227.582917036433,3.3018480492813143,0.03184575389948008,0.03060481518916175,-0.00787368418838727,1.0
140,de Silva Bernar,Regular,Regular,Regular,0,Exile,1,1875,1955,0,1.0,1922,1926,Brazil,Latin America,1299.0,1301.0,28542.0,37133142.0,47,203842078.0,2249.862894858833,3715797650.1647186,2227.582917036433,2490.711290964575,2617.2258672182684,4.0,-0.0003074558032282848,0.021410050955203097,0.034983474437864225,1.0
140,de Souza,Regular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1870,1957,0,3.0,1926,1930,Brazil,Latin America,1350.0,1299.0,30953.0,40207947.0,56,244042383.0,2490.711290964575,4582082014.773711,2617.2258672182684,2527.451027536657,2998.6797490676922,3.9397672826830936,0.009815242494226328,0.0036876751538166275,0.0364368515751044,1.0
140,Vargas,Irregular,Irregular,"Removed by Military, without Foreign Support",0,OK,1,1883,1954,1,3.0,1930,1945,Brazil,Latin America,1792.0,1350.0,33568.0,45316800.0,47,267002454.0,2527.451027536657,5458058939.984556,2998.6797490676922,3074.4520062886845,2985.306220417919,15.014373716632443,0.02046296296296296,0.0135264979615934,-0.00027873784817157576,1.0
140,Linhares,Regular,Regular,Regular,0,OK,1,1886,1957,0,1.0,1945,1946,Brazil,Latin America,1934.0,1792.0,46215.0,82817280.0,59,434131070.0,3074.4520062886845,5516514526.341848,2985.306220417919,3295.1830078936437,2794.5343904991228,0.2546201232032854,0.0792410714285714,0.07179523412740263,-0.06390360513572035,1.0
140,Dutra,Regular,Regular,Regular,0,OK,1,1885,1974,0,1.0,1946,1951,Brazil,Latin America,2279.0,1934.0,47313.0,91503342.0,61,475890330.0,3295.1830078936437,5764995899.017727,2794.5343904991228,3779.789103808541,3366.3993622282937,4.999315537303217,0.03567735263702172,0.02941300041630579,0.040927388381649665,1.0
140,Vargas,Regular,Irregular,"Removed by Military, without Foreign Support",1,Suicide,1,1883,1954,0,3.0,1951,1954,Brazil,Latin America,2531.0,2279.0,54995.532,125334817.428,68,637484504.19,3779.789103808541,9334940849.93543,3366.3993622282937,3980.036281466105,3649.036314117251,3.5345653661875427,0.027643703378674833,0.013244599907425603,0.02098955898252919,1.0
140,Cafe Filho,Regular,Retired Due to Ill Health,Regular,0,Imprisonment,1,1899,1970,0,2.1,1954,1955,Brazil,Latin America,2675.0,2531.0,59989.219,151832713.289,55,727119295.82,3980.036281466105,10684681554.893536,3649.036314117251,4142.642808671353,3820.350333660779,1.2073921971252566,0.028447254049782655,0.020427769460602763,0.02347387156449432,1.0
140,Coimbra da Luz,Regular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1894,1961,0,3.0,1955,1956,Brazil,Latin America,2672.0,2675.0,61773.546,165244235.55,61,777827903.911,4142.642808671353,11398992120.516134,3820.350333660779,4217.711225226718,3930.4482655342904,0.008213552361396304,-0.0011214953271028172,0.01812090011676415,0.028818805150786275,1.0
140,Oliveria Ramos,Regular,Regular,Regular,0,OK,1,1889,1958,0,1.0,1955,1956,Brazil,Latin America,2672.0,2675.0,61773.546,165244235.55,66,777827903.911,4142.642808671353,11398992120.516134,3820.350333660779,4217.711225226718,3930.4482655342904,0.22176591375770022,-0.0011214953271028172,0.01812090011676415,0.028818805150786275,1.0
140,Kubitschek,Regular,Regular,Regular,0,OK,1,1902,1976,0,1.0,1956,1961,Brazil,Latin America,3585.0,2672.0,63631.992,170024682.62399998,54,813934456.329,4217.711225226718,11951387652.483673,3930.4482655342904,4853.933893976878,4382.617763622689,5.002053388090349,0.05694860279441116,0.0251409131151837,0.01917378831202828,1.0
140,Quadros,Regular,Regular,Regular,0,Exile,1,1917,1992,0,1.0,1961,1962,Brazil,Latin America,3711.0,3585.0,73832.902,264690953.67000002,44,1077511563.008,4853.933893976878,14545646569.21639,4382.617763622689,4937.603057494931,4529.241449361327,0.5639972621492129,0.03514644351464424,0.01723739246261191,0.03345573208680608,1.0
140,Ranieri Mazzilli,Regular,Regular,Regular,0,OK,1,1910,1975,0,1.0,1961,1962,Brazil,Latin America,3711.0,3585.0,73832.902,264690953.67000002,51,1077511563.008,4853.933893976878,14545646569.21639,4382.617763622689,4937.603057494931,4529.241449361327,0.03559206023271732,0.03514644351464424,0.01723739246261191,0.03345573208680608,1.0
140,Goulart,Regular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1918,1976,0,3.0,1961,1964,Brazil,Latin America,3637.0,3585.0,73832.902,264690953.67000002,43,1077511563.008,4853.933893976878,14545646569.21639,4382.617763622689,5175.591075780825,4887.10241035969,2.568104038329911,0.004834960483496076,0.022089106061860726,0.038370115301438114,1.0
140,Ranieri Mazzilli,Regular,Regular,Regular,1,OK,1,1910,1975,0,1.0,1964,1965,Brazil,Latin America,3617.0,3637.0,80666.939,293385657.143,54,1249245419.046,5175.591075780825,17168846684.352207,4887.10241035969,5296.2348069556465,5045.491310664872,0.03559206023271732,-0.00549903766840798,0.023310135868224613,0.032409572586289404,1.0
140,Castello Branco,Irregular,Regular,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1900,1967,1,1.0,1964,1967,Brazil,Latin America,3795.0,3637.0,80666.939,293385657.143,64,1249245419.046,5175.591075780825,17168846684.352207,4887.10241035969,5515.1322498003055,5310.209424044802,2.9130732375085557,0.014480799193474484,0.02186810930049214,0.028858750929672123,1.0
140,Costa de Silva,Regular,Retired Due to Ill Health,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1902,1969,0,2.1,1967,1969,Brazil,Latin America,4313.0,3795.0,88049.823,334149078.285,65,1443948083.726,5515.1322498003055,19784467002.851566,5310.209424044802,5929.593484967737,5681.9044547071835,2.4668035592060233,0.04549846288976722,0.02504994237641589,0.023332101177236275,1.0
140,Medici,Irregular,Regular,Regular,0,OK,1,1905,1985,1,1.0,1969,1974,Brazil,Latin America,6416.0,4313.0,93114.241,401601721.43299997,64,1636456669.4099998,5929.593484967737,22012539042.756966,5681.9044547071835,7324.292865564544,6502.291373207286,4.386036960985626,0.09751912821701833,0.04704198977999234,0.02887718105926442,1.0
140,Geisel,Regular,Regular,Regular,0,OK,1,1907,1996,0,1.0,1974,1979,Brazil,Latin America,7736.0,6416.0,106182.0,681263712.0,67,2289146958.1499996,7324.292865564544,27746656042.65312,6502.291373207286,8309.540367438452,7154.915857056463,4.999315537303217,0.04114713216957604,0.026903552874191838,0.020073676997567923,1.0
140,Figueiredo,Regular,Regular,Regular,0,OK,1,1918,1999,0,1.0,1979,1985,Brazil,Latin America,7862.0,7736.0,120101.0,929101336.0,61,2914837745.91,8309.540367438452,33220383789.58506,7154.915857056463,8035.39882290133,7819.374561014284,6.017796030116359,0.002326783867631838,-0.0047130257582574464,0.013266776841317844,1.0
140,Sarnay,Regular,Regular,Regular,0,OK,1,1930,-777,0,1.0,1985,1990,Brazil,Latin America,7842.0,7862.0,137382.0,1080097284.0,55,3205813055.943,8035.39882290133,40098894653.77975,7819.374561014284,8054.830213399633,8390.026073661087,4.982888432580425,-0.0005087763927753786,0.0004836447057966264,0.014595835208916785,1.0
140,Mello,Regular,Regular,Regular,0,OK,1,1949,-777,0,1.0,1990,1992,Brazil,Latin America,7812.794255396262,7842.0,151170.0,1185475140.0,41,3546778466.3650002,8054.830213399633,46715156894.540726,8390.026073661087,8437.719711255746,8321.095937510705,2.5516769336071183,-0.001241424152160923,0.015845130094286192,-0.0027385745703768873,1.0
140,"Franco, Itamar",Regular,Regular,Regular,0,OK,1,1930,2011,0,1.0,1992,1994,Brazil,Latin America,8615.688661235072,7812.794255396262,156388.15,1221828439.9320488,62,3858778563.7832885,8437.719711255746,47778114919.29238,8321.095937510705,9027.022723889815,8484.730850610164,2.245037645448323,0.03425553775822069,0.02328050045116455,0.006555022492562494,1.0
140,Cardoso,Regular,Regular,Regular,0,OK,1,1931,-777,0,1.0,1995,2003,Brazil,Latin America,10354.595358498154,8951.694356675776,164084.6,1468835187.837402,64,4311725039.95427,9063.72296056018,51854384806.948204,8672.288013103833,10283.94766664838,10588.841252368895,8.0,0.017413227360150926,0.014958590800783853,0.024555268413199844,1.0
140,Lula da Silva,Regular,Regular,Regular,0,OK,1,1945,-777,0,1.0,2003,2011,Brazil,Latin America,14831.0,10354.595358498154,183969.78,1904932630.0919266,58,5485557213.435763,10283.94766664838,69971417637.12488,10588.841252368895,13924.795340124329,13723.378371049303,8.0,0.048034546622046426,0.03933690091579965,0.032891408396332755,1.0
140,Rousseff,Regular,Still in Office,Still in Office,0,Leader Still in Office,0,1947,-777,0,-888.0,2011,2015,Brazil,Latin America,14583.981967466183,14831.0,200152.05,2968455053.5499997,64,8156972484.557,13924.795340124329,99528621997.01219,13723.378371049303,14328.67732126639,14903.079242620459,4.996577686516085,-0.0033311042078594476,0.005800903658214285,0.01719257226135862,1.0
145,Baptista,Regular,Regular,Regular,0,OK,1,1832,1907,0,1.0,1892,1896,Bolivia (Plurinational State of),Latin America,1352.0,1390.0,,,60,30778633.0,942.4242322177654,1831626029.2905164,1696.388260754877,1526.1006331567387,1763.1460289247484,4.024640657084189,-0.005467625899280582,0.12386701890409446,0.007870576531832985,1.0
145,Fernandez Alonso,Regular,Irregular,Unknown,0,Exile,1,1849,1925,0,3.0,1896,1899,Bolivia (Plurinational State of),Latin America,1420.0,1352.0,,,47,59052464.0,1526.1006331567387,1960151150.4666553,1763.1460289247484,1520.361340017117,1941.5476456018732,3.14031485284052,0.012573964497041401,-0.0009401891682185304,0.025295921856501424,1.0
145,Jose Manuel Pando,Irregular,Regular,Regular,0,OK,1,1848,1917,1,1.0,1899,1904,Bolivia (Plurinational State of),Latin America,1460.0,1420.0,,,51,62175177.0,1520.361340017117,2208935645.8065176,1941.5476456018732,1653.2188464735218,2047.1834059924022,4.826830937713894,0.005633802816901401,0.017477096129648872,0.010881603717510836,1.0
145,Montes,Regular,Regular,Regular,0,OK,1,1861,1933,0,1.0,1904,1909,Bolivia (Plurinational State of),Latin America,1651.0,1460.0,1751.0,2556460.0,43,111387273.0,1653.2188464735218,2530930797.645001,2047.1834059924022,1891.581343253187,2275.420707583311,5.193702943189596,0.021803652968036547,0.024030141491159895,0.01858140807208782,1.0
145,Villazon,Regular,Regular,Regular,0,OK,1,1848,1939,0,1.0,1909,1913,Bolivia (Plurinational State of),Latin America,1862.0,1651.0,1822.0,3008122.0,61,139328207.0,1891.581343253187,2939559126.60919,2275.420707583311,1978.6060906858067,2587.435191482245,3.808350444900753,0.03195033313143547,0.011501586720419898,0.03428096646689127,1.0
145,Montes,Regular,Regular,Regular,1,OK,1,1861,1933,0,1.0,1913,1917,Bolivia (Plurinational State of),Latin America,1957.0,1862.0,1881.0,3502422.0,52,155476888.0,1978.6060906858067,4396657850.163141,2587.435191482245,1880.3432307305811,2328.127242081292,4.0,0.01020408163265305,-0.009932533859851466,-0.020043628551902403,1.0
145,Gutierrez Guerra,Regular,Irregular,"Removed by Other Government Actors, without Foreign Support",0,Exile,1,1869,1929,0,3.0,1917,1920,Bolivia (Plurinational State of),Latin America,1932.0,1957.0,2023.0,3959011.0,48,157179771.0,1880.3432307305811,3244941421.8856626,2328.127242081292,2188.4962003908167,2162.6735739195483,2.9048596851471595,-0.004258218361437582,0.0546270781178085,-0.0236890929858616,1.0
145,Saavedra,Irregular,Regular,Regular,0,OK,1,1870,1939,1,1.0,1920,1925,Bolivia (Plurinational State of),Latin America,2144.0,1932.0,2136.0,4126752.0,50,191513114.0,2188.4962003908167,3564985722.0261664,2162.6735739195483,2445.6204305886517,2533.307902110328,5.147159479808351,0.018288474810213933,0.019581500008386137,0.02856297352348125,1.0
145,Felipe Guzman,Regular,Regular,Regular,0,Missing: No Information Found,1,1879,1932,0,1.0,1925,1926,Bolivia (Plurinational State of),Latin America,2157.0,2144.0,2263.0,4851872.0,46,235026569.0,2445.6204305886517,4389125672.035584,2533.307902110328,2490.711290964575,2617.2258672182684,0.3531827515400411,0.006063432835820892,0.01843739110613729,0.03312584508106342,1.0
145,Siles,Regular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1905,1942,0,3.0,1926,1930,Bolivia (Plurinational State of),Latin America,2281.0,2157.0,2289.0,4937373.0,21,244042383.0,2490.711290964575,4582082014.773711,2617.2258672182684,2527.451027536657,2998.6797490676922,4.454483230663929,0.0114974501622624,0.002950140123053302,0.029149481260083522,1.0
145,Blanco Galindo,Irregular,Regular,Regular,0,OK,1,1882,1943,1,1.0,1930,1931,Bolivia (Plurinational State of),Latin America,2040.0,2281.0,2397.0,5467557.0,48,267002454.0,2527.451027536657,5458058939.984556,2998.6797490676922,2338.3007509014533,2866.9046138119147,0.6926762491444216,-0.10565541429197722,-0.07483835475916467,-0.04394438429003533,1.0
145,Salamanca,Regular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1868,1935,0,3.0,1931,1934,Bolivia (Plurinational State of),Latin America,2099.0,2040.0,2425.0,4947000.0,63,251610514.0,2338.3007509014533,5274746126.337196,2866.9046138119147,2435.4267081456937,2789.597766223327,3.7344284736481863,0.007230392156862719,0.010384245611561815,-0.006741316681425802,1.0
145,Tejada Sorzano,Regular,Irregular,"Removed by Military, without Foreign Support",0,Exile,1,1882,1938,0,3.0,1934,1936,Bolivia (Plurinational State of),Latin America,2230.0,2099.0,2511.0,5270589.0,52,276350304.0,2435.4267081456937,5285216561.450975,2789.597766223327,2639.897550263019,3096.930968028489,1.4702258726899384,0.031205335874225804,0.04197844292202235,0.05508557640932632,1.0
145,Toro,Irregular,Irregular,Removed in Military Power Struggle Short of Coup,0,Exile,1,1898,1977,1,3.0,1936,1937,Bolivia (Plurinational State of),Latin America,2381.0,2230.0,2569.0,5728870.0,38,310140444.0,2639.897550263019,5983416185.986538,3096.930968028489,2721.1973710616094,3217.4818436826667,1.1526351813826146,0.03385650224215242,0.015398290890207056,0.019462958150940124,1.0
145,"Busch, G.",Irregular,Suicide,Regular,0,Missing: Natural Death within Six Months of Losing Office,1,1903,1939,1,2.2,1937,1939,Bolivia (Plurinational State of),Latin America,2488.0,2381.0,2599.0,6188219.0,34,325433436.0,2721.1973710616094,6283610123.956657,3217.4818436826667,2823.3138969716997,2975.807957207374,2.11088295687885,0.014979700405991872,0.012508773649428706,-0.025037580963075734,1.0
145,Quintanila,Irregular,Regular,Regular,0,OK,1,1888,1964,1,1.0,1939,1940,Bolivia (Plurinational State of),Latin America,2667.0,2488.0,2659.0,6615592.0,51,350268792.0,2823.3138969716997,5943149740.776493,2975.807957207374,2834.3575242660845,2992.573693872765,0.6461327857631759,0.07194533762057875,0.0039115832306957365,0.005634011638682823,1.0
145,Penaranda,Regular,Irregular,"Removed by Military, without Foreign Support",0,Imprisonment,1,1891,1969,0,3.0,1940,1943,Bolivia (Plurinational State of),Latin America,2922.0,2667.0,2690.0,7174230.0,49,358293969.0,2834.3575242660845,6033654014.749514,2992.573693872765,2896.1958346308406,3213.6931677317793,3.679671457905544,0.023903262092238475,0.005454349869003228,0.018472349930074572,1.0
145,Villarroel,Irregular,Irregular,"Popular Protest, without Foreign Support",0,Death,1,1908,1946,1,3.0,1943,1946,Bolivia (Plurinational State of),Latin America,2891.0,2922.0,2785.0,8137770.0,35,390621517.0,2896.1958346308406,5848654828.738916,3213.6931677317793,3295.1830078936437,2794.5343904991228,2.5845311430527036,-0.0035363906000456247,0.04592083271119211,-0.0434763324059028,1.0
145,Guillen,Irregular,Regular,Regular,0,OK,1,1890,1966,1,1.0,1946,1947,Bolivia (Plurinational State of),Latin America,2797.0,2891.0,2883.0,8334753.0,56,475890330.0,3295.1830078936437,5764995899.017727,2794.5343904991228,3355.8270252346506,2919.0591865084343,0.07118412046543464,-0.032514700795572504,0.018403838935723282,0.04456012294308187,1.0
145,Gutierrez,Regular,Regular,Regular,0,OK,1,1884,1954,0,1.0,1946,1947,Bolivia (Plurinational State of),Latin America,2797.0,2891.0,2883.0,8334753.0,62,475890330.0,3295.1830078936437,5764995899.017727,2794.5343904991228,3355.8270252346506,2919.0591865084343,0.5639972621492129,-0.032514700795572504,0.018403838935723282,0.04456012294308187,1.0
